 14 &  45 & 32.7096 & -15 &  23 & 30.728 &  35 &  34 & 2453978.50406111 &   16.0 &    Clear &      IAG
 14 &  45 & 32.7310 & -15 &  23 & 30.809 &  35 &  34 & 2453978.50490405 &   15.9 &    Clear &      IAG
 14 &  45 & 32.7640 & -15 &  23 & 30.843 &  35 &  34 & 2453978.50574722 &   16.2 &    Clear &      IAG
 14 &  46 &  3.0525 & -15 &  25 & 39.522 &   7 &  22 & 2453979.46969850 &   16.0 &    Clear &      IAG
 14 &  46 &  3.1326 & -15 &  25 & 39.838 &   7 &  22 & 2453979.47223819 &   16.0 &    Clear &      IAG
 14 &  46 &  3.1589 & -15 &  25 & 39.985 &   7 &  22 & 2453979.47309097 &   16.0 &    Clear &      IAG
 14 &  46 &  3.1864 & -15 &  25 & 40.089 &   7 &  22 & 2453979.47393391 &   16.1 &    Clear &      IAG
 14 &  46 &  3.2398 & -15 &  25 & 40.293 &   7 &  22 & 2453979.47561979 &   15.9 &    Clear &      IAG
 14 &  46 &  3.2656 & -15 &  25 & 40.394 &   7 &  22 & 2453979.47647269 &   16.0 &    Clear &      IAG
 14 &  46 &  3.2924 & -15 &  25 & 40.480 &   7 &  22 & 2453979.47731563 &   15.9 &    Clear &      IAG
 14 &  46 &  3.3184 & -15 &  25 & 40.642 &   7 &  22 & 2453979.47815868 &   16.0 &    Clear &      IAG
 14 &  46 &  3.3453 & -15 &  25 & 40.780 &   7 &  22 & 2453979.47900162 &   16.1 &    Clear &      IAG
 14 &  46 &  3.3711 & -15 &  25 & 40.867 &   7 &  22 & 2453979.47984456 &   16.0 &    Clear &      IAG
 16 &  59 & 11.2816 & -22 &   0 & 43.970 &  17 &  12 & 2454147.77243970 &   15.8 &    Clear &      IAG
 16 &  59 & 11.3154 & -22 &   0 & 44.059 &  17 &  12 & 2454147.77335312 &   15.9 &    Clear &      IAG
 16 &  59 & 11.3804 & -22 &   0 & 44.232 &  17 &  12 & 2454147.77517465 &   15.9 &    Clear &      IAG
 16 &  59 & 11.4498 & -22 &   0 & 44.373 &  17 &  12 & 2454147.77697650 &   16.0 &    Clear &      IAG
 16 &  59 & 11.4825 & -22 &   0 & 44.448 &  17 &  12 & 2454147.77788762 &   15.8 &    Clear &      IAG
 16 &  59 & 11.5177 & -22 &   0 & 44.545 &  17 &  12 & 2454147.77879884 &   15.9 &    Clear &      IAG
 16 &  59 & 11.5852 & -22 &   0 & 44.675 &  17 &  12 & 2454147.78060069 &   15.9 &    Clear &      IAG
 16 &  59 & 11.6151 & -22 &   0 & 44.773 &  17 &  12 & 2454147.78150231 &   15.9 &    Clear &      IAG
 16 &  59 & 11.6508 & -22 &   0 & 44.855 &  17 &  12 & 2454147.78241319 &   16.0 &    Clear &      IAG
 16 &  59 & 11.6845 & -22 &   0 & 44.932 &  17 &  12 & 2454147.78332384 &   15.8 &    Clear &      IAG
 16 &  59 & 11.7181 & -22 &   0 & 44.978 &  17 &  12 & 2454147.78422477 &   16.0 &    Clear &      IAG
 16 &  59 & 11.7818 & -22 &   0 & 45.143 &  17 &  12 & 2454147.78602662 &   15.9 &    Clear &      IAG
 16 &  59 & 11.8188 & -22 &   0 & 45.232 &  17 &  12 & 2454147.78693750 &   16.0 &    Clear &      IAG
 17 &  17 & 11.0344 & -22 &  47 & 19.415 &  31 &  25 & 2454205.63885463 &   16.1 &        U &      IAG
 17 &  17 & 11.0270 & -22 &  47 & 19.381 &  31 &  25 & 2454205.63959167 &   16.1 &        U &      IAG
 17 &  17 & 11.0258 & -22 &  47 & 19.366 &  31 &  25 & 2454205.64031875 &   16.1 &        U &      IAG
 17 &  17 & 11.0192 & -22 &  47 & 19.417 &  31 &  25 & 2454205.64104583 &   16.1 &        U &      IAG
 17 &  17 & 11.0177 & -22 &  47 & 19.397 &  31 &  25 & 2454205.64177303 &   16.1 &        U &      IAG
 16 &  31 & 19.1984 & -20 &  57 & 46.963 &  13 &  14 & 2454334.56437106 &   15.6 &    Clear &      IAG
 16 &  31 & 19.2268 & -20 &  57 & 47.067 &  13 &  14 & 2454334.56692245 &   15.7 &    Clear &      IAG
 16 &  31 & 19.2367 & -20 &  57 & 47.116 &  13 &  14 & 2454334.56777257 &   15.7 &    Clear &      IAG
 16 &  31 & 19.2451 & -20 &  57 & 47.178 &  13 &  14 & 2454334.56862303 &   15.7 &    Clear &      IAG
 16 &  31 & 19.2577 & -20 &  57 & 47.203 &  13 &  14 & 2454334.56947350 &   15.7 &    Clear &      IAG
 16 &  31 & 19.2656 & -20 &  57 & 47.264 &  13 &  14 & 2454334.57032407 &   15.7 &    Clear &      IAG
 16 &  31 & 19.2856 & -20 &  57 & 47.329 &  13 &  14 & 2454334.57202593 &   15.7 &    Clear &      IAG
 16 &  31 & 19.2934 & -20 &  57 & 47.343 &  13 &  14 & 2454334.57287650 &   15.7 &    Clear &      IAG
 16 &  31 & 19.3037 & -20 &  57 & 47.423 &  13 &  14 & 2454334.57372708 &   15.7 &    Clear &      IAG
 16 &  31 & 19.3142 & -20 &  57 & 47.435 &  13 &  14 & 2454334.57457697 &   15.8 &    Clear &      IAG
 16 &  31 & 19.3248 & -20 &  57 & 47.490 &  13 &  14 & 2454334.57542731 &   15.8 &    Clear &      IAG
 16 &  31 & 30.7950 & -20 &  58 & 35.764 &  40 &  28 & 2454335.52081412 &   15.6 &    Clear &      IAG
 16 &  31 & 30.8040 & -20 &  58 & 35.804 &  40 &  28 & 2454335.52155856 &   15.6 &    Clear &      IAG
 16 &  31 & 30.8119 & -20 &  58 & 35.884 &  40 &  28 & 2454335.52229317 &   15.6 &    Clear &      IAG
 16 &  31 & 30.8242 & -20 &  58 & 35.898 &  40 &  28 & 2454335.52302581 &   15.5 &    Clear &      IAG
 16 &  31 & 30.8437 & -20 &  58 & 36.016 &  40 &  28 & 2454335.52448542 &   15.5 &    Clear &      IAG
 16 &  31 & 30.8545 & -20 &  58 & 36.029 &  40 &  28 & 2454335.52521991 &   15.6 &    Clear &      IAG
 16 &  31 & 30.8878 & -20 &  58 & 36.192 &  40 &  28 & 2454335.52814815 &   15.6 &    Clear &      IAG
 16 &  31 & 43.8063 & -20 &  59 & 29.398 &  21 &  16 & 2454336.52740880 &   15.7 &    Clear &      IAG
 16 &  31 & 43.8282 & -20 &  59 & 29.507 &  21 &  16 & 2454336.52910660 &   15.7 &    Clear &      IAG
 16 &  31 & 43.8403 & -20 &  59 & 29.541 &  21 &  16 & 2454336.52995370 &   15.7 &    Clear &      IAG
 16 &  31 & 43.8478 & -20 &  59 & 29.586 &  21 &  16 & 2454336.53080069 &   15.7 &    Clear &      IAG
 16 &  31 & 43.8623 & -20 &  59 & 29.649 &  21 &  16 & 2454336.53164803 &   15.7 &    Clear &      IAG
 16 &  31 & 43.8703 & -20 &  59 & 29.653 &  21 &  16 & 2454336.53250498 &   15.7 &    Clear &      IAG
 16 &  31 & 43.8789 & -20 &  59 & 29.692 &  21 &  16 & 2454336.53335220 &   15.6 &    Clear &      IAG
 16 &  31 & 43.8930 & -20 &  59 & 29.738 &  21 &  16 & 2454336.53419919 &   15.6 &    Clear &      IAG
 16 &  31 & 43.9021 & -20 &  59 & 29.794 &  21 &  16 & 2454336.53504630 &   15.7 &    Clear &      IAG
 16 &  31 & 43.9258 & -20 &  59 & 29.889 &  21 &  16 & 2454336.53674444 &   15.6 &    Clear &      IAG
 16 &  31 & 43.9348 & -20 &  59 & 29.949 &  21 &  16 & 2454336.53759155 &   15.7 &    Clear &      IAG
 16 &  31 & 43.9477 & -20 &  59 & 29.982 &  21 &  16 & 2454336.53843900 &   15.7 &    Clear &      IAG
 16 &  31 & 43.9577 & -20 &  59 & 30.004 &  21 &  16 & 2454336.53928600 &   15.7 &    Clear &      IAG
 16 &  31 & 43.9918 & -20 &  59 & 30.119 &  21 &  16 & 2454336.54181736 &   15.7 &    Clear &      IAG
 16 &  31 & 44.0015 & -20 &  59 & 30.205 &  21 &  16 & 2454336.54266458 &   15.7 &    Clear &      IAG
 16 &  31 & 56.9127 & -21 &   0 & 22.466 &   7 &  10 & 2454337.47952384 &   15.7 &    Clear &      IAG
 16 &  31 & 56.9477 & -21 &   0 & 22.599 &   7 &  10 & 2454337.48205556 &   15.6 &    Clear &      IAG
 16 &  31 & 56.9701 & -21 &   0 & 22.699 &   7 &  10 & 2454337.48375058 &   15.6 &    Clear &      IAG
 16 &  31 & 56.9814 & -21 &   0 & 22.736 &   7 &  10 & 2454337.48460775 &   15.6 &    Clear &      IAG
 16 &  31 & 56.9931 & -21 &   0 & 22.771 &   7 &  10 & 2454337.48544780 &   15.7 &    Clear &      IAG
 16 &  31 & 57.0050 & -21 &   0 & 22.838 &   7 &  10 & 2454337.48629514 &   15.7 &    Clear &      IAG
 16 &  31 & 57.0165 & -21 &   0 & 22.871 &   7 &  10 & 2454337.48714248 &   15.6 &    Clear &      IAG
 16 &  31 & 57.0270 & -21 &   0 & 22.939 &   7 &  10 & 2454337.48798970 &   15.7 &    Clear &      IAG
 16 &  31 & 57.0380 & -21 &   0 & 22.971 &   7 &  10 & 2454337.48883727 &   15.6 &    Clear &      IAG
 16 &  31 & 57.0499 & -21 &   0 & 23.021 &   7 &  10 & 2454337.48968634 &   15.6 &    Clear &      IAG
 16 &  31 & 57.0610 & -21 &   0 & 23.046 &   7 &  10 & 2454337.49052292 &   15.7 &    Clear &      IAG
 16 &  31 & 57.0729 & -21 &   0 & 23.094 &   7 &  10 & 2454337.49137037 &   15.6 &    Clear &      IAG
 16 &  31 & 57.0848 & -21 &   0 & 23.158 &   7 &  10 & 2454337.49221794 &   15.6 &    Clear &      IAG
 16 &  31 & 57.0956 & -21 &   0 & 23.190 &   7 &  10 & 2454337.49306123 &   15.6 &    Clear &      IAG
 16 &  31 & 57.1079 & -21 &   0 & 23.237 &   7 &  10 & 2454337.49390857 &   15.7 &    Clear &      IAG
 16 &  31 & 57.1198 & -21 &   0 & 23.308 &   7 &  10 & 2454337.49474745 &   15.7 &    Clear &      IAG
 16 &  38 & 45.8180 & -21 &  24 & 19.647 &  42 &  36 & 2454356.46089236 &   14.5 &    clear &      IAG
 16 &  38 & 45.9631 & -21 &  24 & 20.062 &  42 &  36 & 2454356.46589572 &   14.5 &    clear &      IAG
 16 &  38 & 46.0814 & -21 &  24 & 20.409 &  42 &  36 & 2454356.47014931 &   14.5 &    clear &      IAG
 16 &  38 & 46.1248 & -21 &  24 & 20.592 &  42 &  36 & 2454356.47173380 &   14.6 &    clear &      IAG
