   81453.333019020007       0.94480407    
   81455.372074540006       0.94480217    
   81457.411130070002       0.94480032    
   81459.450145359995       0.94479841    
   81461.488315759998       0.94479650    
   81463.527371289994       0.94479460    
   81465.566426809994       0.94479275    
   81467.604597209996       0.94479084    
   81469.643612500004       0.94478893    
   81471.682668030000       0.94478703    
   81473.720838430003       0.94478518    
   81475.759893950002       0.94478327    
   81477.798909250007       0.94478136    
   81479.837964770006       0.94477946    
   81481.877020300002       0.94477761    
   81483.916035589995       0.94477570    
   81485.954205989998       0.94477379    
   81487.993261519994       0.94477189    
   81490.032317039993       0.94477004    
   81492.071332339998       0.94476813    
   81494.110387859997       0.94476622    
   81496.149403150004       0.94476432    
   81498.186728660003       0.94476247    
   81500.225784180002       0.94476056    
   81502.264799480006       0.94475865    
   81504.303855000006       0.94475675    
   81506.342910530002       0.94475490    
   81508.381080930005       0.94475299    
   81510.420096219998       0.94475108    
   81512.459151739997       0.94474918    
   81514.498207269993       0.94474733    
   81516.537222560000       0.94474542    
   81518.576278089997       0.94474351    
   81520.613563360006       0.94474167    
   81522.652618890002       0.94473976    
   81524.691674410002       0.94473785    
   81526.730689699994       0.94473594    
   81528.769745230005       0.94473410    
   81530.808760519998       0.94473219    
   81532.846971149993       0.94473028    
   81534.885986449997       0.94472837    
   81536.925041969997       0.94472653    
   81538.964057270001       0.94472462    
   81541.003112790000       0.94472271    
   81543.042168319997       0.94472080    
   81545.080338719999       0.94471896    
   81547.119354010007       0.94471705    
   81549.158409540003       0.94471514    
   81551.197465060002       0.94471323    
   81553.235635460005       0.94471139    
   81555.274650749998       0.94470948    
   81557.312861380007       0.94470757    
   81559.351876679997       0.94470567    
   81561.390932199996       0.94470382    
   81563.429947500001       0.94470191    
   81565.469003020000       0.94470000    
   81567.508058549996       0.94469810    
   81569.546228949999       0.94469625    
   81571.585244240006       0.94469434    
   81573.624299760006       0.94469243    
   81575.663355290002       0.94469053    
   81577.702370579995       0.94468868    
   81579.741426110006       0.94468677    
   81581.778751610007       0.94468486    
   81583.817766900000       0.94468296    
   81585.856822429996       0.94468111    
   81587.895837720003       0.94467920    
   81589.934893250000       0.94467729    
   81591.973948779996       0.94467539    
   81594.012119170002       0.94467354    
   81596.051134470006       0.94467163    
   81598.090189990005       0.94466972    
   81600.129245520002       0.94466788    
   81602.168260809995       0.94466597    
   81604.207316340005       0.94466406    
   81606.244601610000       0.94466215    
   81608.283657129999       0.94466031    
   81610.322712659996       0.94465840    
   81612.361727950003       0.94465649    
   81614.400783480000       0.94465458    
   81616.438953880002       0.94465274    
   81618.478009400002       0.94465083    
   81620.517024700006       0.94464892    
   81622.556080220005       0.94464701    
   81624.595135750002       0.94464517    
   81626.634151039994       0.94464326    
   81628.672321439997       0.94464135    
   81630.711376969994       0.94463944    
   81632.750392260001       0.94463760    
   81634.788602889996       0.94463569    
   81636.827618180003       0.94463378    
   81638.866673709999       0.94463187    
   81640.904844110002       0.94463003    
   81642.943899630001       0.94462812    
   81644.982914919994       0.94462621    
   81647.021970450005       0.94462430    
   81649.060985739998       0.94462246    
   81651.100041269994       0.94462055    
   81653.138211669997       0.94461864    
   81655.177267189996       0.94461673    
   81657.216282490001       0.94461489    
   81659.255338010000       0.94461298    
   81661.294393539996       0.94461107    
   81663.333408830003       0.94460917    
   81665.370734330005       0.94460732    
   81667.409789860001       0.94460541    
   81669.448805149994       0.94460350    
   81671.487860680005       0.94460166    
   81673.526875969997       0.94459975    
   81675.565931499994       0.94459784    
   81677.604101899997       0.94459593    
   81679.643157419996       0.94459409    
   81681.682172720000       0.94459218    
   81683.721228240000       0.94459027    
   81685.760283769996       0.94458836    
   81687.799299060003       0.94458652    
   81689.836624560005       0.94458461    
   81691.875680090001       0.94458270    
   81693.914695379994       0.94458079    
   81695.953750910005       0.94457895    
   81697.992766199997       0.94457704    
   81700.031821729994       0.94457513    
   81702.069992129997       0.94457322    
   81704.109047649996       0.94457138    
   81706.148062940003       0.94456947    
   81708.187118469999       0.94456756    
   81710.226173999996       0.94456565    
   81712.264344390001       0.94456381    
