   81725.639045539996        3.2589495    
   81730.326246020006        3.2586806    
   81734.997916520006        3.2584128    
   81739.763732549996        3.2581394    
   81744.530393480003        3.2578661    
   81749.202063980003        3.2575984    
   81753.889264459998        3.2573295    
   81758.655080500001        3.2570562    
   81763.967825770000        3.2567515    
   81768.623926040003        3.2564845    
   81773.374171849995        3.2562122    
   81778.031157260004        3.2559452    
   81782.687257529993        3.2556782    
   81787.421973350007        3.2554066    
   81792.063388530005        3.2551405    
   81796.703033450001        3.2548745    
   81801.406649049997        3.2546048    
   81806.047219340006        3.2543387    
   81810.687749389996        3.2540727    
   81815.453565420001        3.2537994    
   81820.203851459999        3.2535269    
   81824.876366850003        3.2532589    
   81829.547997119997        3.2529912    
   81834.298283159995        3.2527187    
   81838.938813209999        3.2524526    
   81843.594913480003        3.2521856    
   81848.360729520005        3.2519124    
   81853.002144690006        3.2516463    
   81857.658244970007        3.2513793    
   81862.346330579996        3.2511106    
   81866.986860630001        3.2508445    
   81871.642960910001        3.2505774    
   81876.393246950000        3.2503049    
   81881.033777000004        3.2500389    
   81885.690722169995        3.2497718    
   81890.377922650005        3.2495031    
   81895.019337830003        3.2492371    
   81899.674552979995        3.2489700    
   81904.425724150002        3.2486975    
   81909.081784189999        3.2484305    
   81913.723199369997        3.2481644    
   81918.442385200004        3.2478938    
   81923.191786109994        3.2476215    
   81927.864301499998        3.2473536    
   81932.535931770006        3.2470858    
   81937.286217810004        3.2468133    
   81941.942318079993        3.2465463    
   81946.599263249998        3.2462792    
   81951.317563949997        3.2460089    
   81955.958134229993        3.2457426    
   81960.615079399999        3.2454755    
   81965.365365449994        3.2452033    
   81970.005895499999        3.2449372    
   81974.647310670000        3.2446711    
   81979.350041149999        3.2444015    
   81983.990611429996        3.2441351    
   81988.663126829997        3.2438674    
   81993.396957520003        3.2435958    
   81998.162813780000        3.2433226    
