   81584.118429120004        3.0858309    
   81588.775414520002        3.0854349    
   81593.509245220004        3.0850322    
   81598.275101480001        3.0846269    
   81602.963146859998        3.0842280    
   81607.634777130006        3.0838308    
   81612.400633390003        3.0834255    
   81617.150879189998        3.0830214    
   81621.823394589999        3.0826240    
   81626.509750190002        3.0822253    
   81631.260881130002        3.0818212    
   81635.916981400005        3.0814252    
   81640.573081659997        3.0810292    
   81645.307797479996        3.0806265    
   81650.073613510001        3.0802212    
   81654.746128920000        3.0798237    
   81659.433329389998        3.0794251    
   81664.199145430000        3.0790198    
   81668.949431469999        3.0786157    
   81673.636631970003        3.0782170    
   81678.324677350000        3.0778184    
   81683.089648490000        3.0774131    
   81687.856349640002        3.0770075    
   81692.527979899998        3.0766103    
   81697.216025290007        3.0762115    
   81701.981881560001        3.0758061    
   81706.746812450001        3.0754008    
   81711.419327860000        3.0750034    
   81716.107413470003        3.0746047    
   81720.873229489996        3.0741994    
