81584.11842912 3.12425943651
81588.77541453 3.05880653670
81593.50924522 3.10701504543
81598.27510148 3.09260334133
81602.96314687 3.07029339224
81607.63477713 3.09154323468
81612.40063339 3.10321362126
81617.15087920 3.06236873070
81621.82339460 3.06906244490
81626.50975019 3.07376687804
81631.26088113 3.07641587293
81635.91698140 3.09966977969
81640.57308167 3.07875225949
81645.30779749 3.04217036006
81650.07361352 3.00589815825
81654.74612892 3.09399929517
81659.43332940 3.10910937755
81664.19914544 3.06506371749
81668.94943148 3.04418795048
81673.63663197 3.10009865789
81678.32467735 3.12841506544
81683.08964849 3.06724630687
81687.85634965 3.13178006336
81692.52797991 3.10882889569
81697.21602529 3.07673660734
81701.98188156 3.04665373352
81706.74681246 3.04521510836
81711.41932786 3.08537104036
81716.10741347 3.04062006851
81720.87322950 3.10141483964
81725.63904554 3.30053630152
81730.32624602 3.25295458459
81734.99791652 3.22006265420
81739.76373255 3.23444750644
81744.53039348 3.27625179353
81749.20206398 3.19019558835
81753.88926446 3.26146378236
81758.65508050 3.23570958706
81763.96782577 3.26495326350
81768.62392604 3.22981130303
81773.37417185 3.19775811552
81778.03115726 3.26524040819
81782.68725753 3.23110341930
81787.42197335 3.28015420292
81792.06338853 3.27097625224
81796.70303345 3.28855505956
81801.40664905 3.28025804999
81806.04721934 3.29589791003
81810.68774939 3.27827841628
81815.45356542 3.20923799124
81820.20385146 3.29361305480
81824.87636685 3.21860933394
81829.54799712 3.24360940725
81834.29828316 3.28276723534
81838.93881321 3.26139537716
81843.59491348 3.22920197262
81848.36072952 3.26837200770
81853.00214469 3.25545599045
81857.65824497 3.24893826438
81862.34633058 3.30252988698
81866.98686063 3.28550690109
81871.64296091 3.24978010645
81876.39324695 3.27416289038
81881.03377700 3.22662672093
81885.69072217 3.28359510226
81890.37792265 3.23948117322
81895.01933783 3.24760884156
81899.67455298 3.23932613620
81904.42572415 3.26672435393
81909.08178419 3.24294860265
81913.72319937 3.22043674882
81918.44238520 3.26683504840
81923.19178611 3.25794654055
81927.86430150 3.22436994977
81932.53593177 3.27296475567
81937.28621781 3.25364827614
81941.94231808 3.27388822192
81946.59926325 3.26448533568
81951.31756395 3.22285020270
81955.95813423 3.22108016929
81960.61507940 3.21526790228
81965.36536545 3.26866079376
81970.00589550 3.23918143455
81974.64731067 3.20229308126
81979.35004115 3.23514088988
81983.99061143 3.25124398221
81988.66312683 3.22727177989
81993.39695752 3.25939077824
81998.16281378 3.21495433510
82002.83528894 3.25286537616
82007.50695944 3.24135834215
82012.25724548 3.25040041239
82016.91419065 3.25091228713
82021.58582091 3.26654644450
82026.30412161 3.20372495697
82031.06997788 3.23263870607
82035.74160814 3.26626570732
82040.41412354 3.26264484046
82045.16440958 3.28506663781
82049.82135475 3.27596828243
82054.49298501 3.27810197808
82059.21217084 3.29042340645
82063.97798687 3.22986891536
82068.64965737 3.23401960552
82073.32217276 3.23692917354
82078.07241857 3.28967304972
82082.74408907 3.24425203763
82087.41571933 3.26386207902
82092.11933494 3.24809012981
82096.88515097 3.18737817942
82101.55682147 3.24146308125
82106.22933686 3.21556597376
82110.97873777 3.27353938609
82115.65125316 3.28704309648
82120.35398364 3.22630566378
82125.04206926 3.25301963140
82129.80788529 3.21917892848
82134.48040068 3.29767337939
82139.13561583 3.19391448944
82143.88590187 3.24397949664
82148.54284704 3.24490830327
82153.19894731 3.26569126990
82157.93366313 3.25044664019
82162.68394917 3.22012143733
82167.35557944 3.29305630195
82172.02809483 3.28293468884
82176.77838087 3.28564279608
82181.43359601 3.26855437600
82186.09142631 3.23384914495
82190.84082723 3.25315612450
82195.59111327 3.24101394716
82200.26278377 3.27302944000
82204.93525892 3.22564529826
82209.68470007 3.25405887858
82214.34164524 3.21707311845
82218.98217529 3.23634550140
82223.74803156 3.27047951454
82228.49827737 3.27397020145
82233.16994786 3.26616315723
82237.82689303 3.23317567942
82242.57717907 3.24874693429
82247.24880934 3.22497663446
82251.92132473 3.19367374279
82256.65604055 3.21195910899
82261.40632659 3.24024320527
82266.07795686 3.27180233098
82270.74962735 3.26815720079
